engliv0d03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,239,TGT,eng,liv,33,1665744829.968,1665744836.716
engliv0d03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,395,TGT,eng,liv,0,1665744837.982,1665744857.405
engliv0d03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,370,TGT,eng,liv,68,1665744868.325,1665744883.088
engliv0d03,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,280,TGT,eng,liv,0,1665744884.183,1665744889.752
engliv0d03,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,171,TGT,eng,liv,32,1665744890.923,1665744898.153
engliv0d03,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,189,TGT,eng,liv,32,1665744899.352,1665744908.417
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,19,TGT,eng,liv,16,1665821005.273,1665821255.343
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,299,TGT,eng,liv,0,1665821255.84,1665821326.544
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,216,TGT,eng,liv,0,1665821327.099,1665821337.424
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,119,TGT,eng,liv,0,1665821338.097,1665821351.88
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,318,TGT,eng,liv,16,1665821352.477,1665821465.739
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,20,BAD,eng,liv,0,1665821466.716,1665821513.022
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,299,TGT,eng,liv,9,1665821514.078,1665821612.854
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,119,TGT,eng,liv,0,1665821613.496,1665821623.62
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,299,TGT,eng,liv,8,1665821624.242,1665821656.869
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,284,TGT,eng,liv,16,1665821657.405,1665821698.021
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,85,TGT,eng,liv,16,1665821698.669,1665822096.542
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,249,TGT,eng,liv,16,1665822097.159,1665822117.288
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,19,TGT,eng,liv,23,1665822117.918,1665822151.339
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,108,TGT,eng,liv,16,1665822152.029,1665822173.88
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,197,TGT,eng,liv,33,1665822174.553,1665822207.852
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,407,TGT,eng,liv,9,1665822208.507,1665822249.012
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,140,TGT,eng,liv,8,1665822249.695,1665822355.382
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,221,BAD,eng,liv,16,1665822356.067,1665822440.784
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,318,TGT,eng,liv,16,1665822441.473,1665822506.546
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,374,TGT,eng,liv,16,1665822507.255,1665822518.892
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,139,TGT,eng,liv,0,1665822519.626,1665822564.024
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,85,TGT,eng,liv,9,1665822564.695,1665822591.169
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,19,TGT,eng,liv,8,1665822591.933,1665822800.542
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,221,TGT,eng,liv,33,1665822801.348,1665822877.172
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,284,TGT,eng,liv,16,1665822877.891,1665822894.295
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,140,TGT,eng,liv,16,1665822895.063,1665822978.889
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,249,TGT,eng,liv,16,1665822979.755,1665822990.727
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,197,BAD,eng,liv,0,1665822991.498,1665823009.768
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,139,TGT,eng,liv,0,1665823010.561,1665823047.101
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,197,TGT,eng,liv,0,1665823047.995,1665823076.223
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,119,TGT,eng,liv,0,1665823076.924,1665823113.608
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,4,TGT,eng,liv,33,1665823114.432,1665823142.895
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,20,TGT,eng,liv,0,1665823143.698,1665823183.275
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,140,TGT,eng,liv,0,1665823184.001,1665823201.447
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,221,TGT,eng,liv,8,1665823202.323,1665823365.56
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,159,TGT,eng,liv,16,1665823366.375,1665823434.617
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,249,TGT,eng,liv,16,1665823435.398,1665823445.115
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,85,TGT,eng,liv,8,1665823445.985,1665823596.686
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,284,TGT,eng,liv,15,1665823597.657,1665823607.839
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,374,BAD,eng,liv,0,1665823608.706,1665823616.829
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,139,TGT,eng,liv,0,1665823618.853,1665823688.026
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,108,TGT,eng,liv,0,1665823688.907,1665823699.186
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,249,TGT,eng,liv,33,1665823700.466,1665823711.971
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,19,TGT,eng,liv,33,1665823713.343,1665823732.196
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,318,TGT,eng,liv,33,1665823733.461,1665823754.734
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,159,TGT,eng,liv,8,1665823755.592,1665823806.098
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,20,TGT,eng,liv,16,1665823807.559,1665823819.98
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,341,BAD,eng,liv,0,1665823822.244,1665823840.028
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,407,BAD,eng,liv,17,1665823840.986,1665823881.072
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,284,TGT,eng,liv,15,1665823882.06,1665823895.186
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,318,TGT,eng,liv,0,1665823896.268,1665823911.49
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,221,TGT,eng,liv,16,1665823912.461,1665823928.324
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,299,TGT,eng,liv,0,1665823929.304,1665823954.933
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,140,TGT,eng,liv,0,1665823955.94,1665823968.573
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,407,TGT,eng,liv,16,1665823969.587,1665823993.037
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,20,TGT,eng,liv,0,1665823994.496,1665824223.676
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,374,TGT,eng,liv,16,1665824224.639,1665824270.492
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,197,TGT,eng,liv,0,1665824271.451,1665824308.129
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,374,TGT,eng,liv,16,1665824309.676,1665824321.349
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,284,BAD,eng,liv,0,1665824322.254,1665824330.149
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,4,TGT,eng,liv,0,1665824331.252,1665824350.787
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,108,TGT,eng,liv,33,1665824351.809,1665824369.391
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,284,TGT,eng,liv,33,1665824370.422,1665824381.194
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,108,BAD,eng,liv,8,1665824382.154,1665824424.676
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,140,TGT,eng,liv,16,1665824425.76,1665824492.906
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,407,TGT,eng,liv,16,1665824493.949,1665824568.111
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,249,TGT,eng,liv,33,1665824569.194,1665824577.654
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,221,TGT,eng,liv,33,1665824579.713,1665824640.023
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,4,TGT,eng,liv,33,1665824641.812,1665824650.078
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,20,TGT,eng,liv,8,1665824652.219,1665824770.077
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,159,TGT,eng,liv,0,1665824772.416,1665824847.652
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,119,TGT,eng,liv,0,1665824848.932,1665825469.792
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,119,TGT,eng,liv,0,1665825470.906,1665825505.292
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,108,TGT,eng,liv,34,1665825506.386,1665825515.216
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,85,TGT,eng,liv,16,1665825516.322,1665825534.755
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,4,TGT,eng,liv,33,1665825535.85,1665825543.652
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,139,TGT,eng,liv,0,1665825544.83,1665825585.134
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,197,TGT,eng,liv,0,1665825586.215,1665825598.678
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,85,TGT,eng,liv,8,1665825599.821,1665825614.626
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,108,TGT,eng,liv,16,1665825615.846,1665825642.352
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,20,TGT,eng,liv,16,1665825643.676,1665825652.136
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,318,TGT,eng,liv,24,1665825653.39,1665825748.217
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,407,TGT,eng,liv,0,1665825749.531,1665825775.343
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,216,TGT,eng,liv,8,1665825776.529,1665825819.289
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,221,BAD,eng,liv,0,1665825820.56,1665825851.261
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,159,TGT,eng,liv,33,1665825852.572,1665825890.173
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,221,TGT,eng,liv,67,1665825891.454,1665825913.977
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,85,BAD,eng,liv,0,1665825915.244,1665825936.23
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,374,TGT,eng,liv,0,1665825937.493,1665825989.815
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,374,TGT,eng,liv,0,1665825991.059,1665825997.223
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,4,TGT,eng,liv,16,1665825998.503,1665826006.927
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,197,TGT,eng,liv,16,1665826008.203,1665826033.682
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,159,TGT,eng,liv,8,1665826035.024,1665826177.86
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,299,TGT,eng,liv,16,1665826179.598,1665826204.133
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,19,TGT,eng,liv,15,1665826205.457,1665826223.712
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,139,TGT,eng,liv,0,1665826225.016,1665826240.382
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,20,BAD,eng,liv,0,1665826242.203,1665826265.68
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,341,TGT,eng,liv,16,1665826267.002,1665826290.765
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,407,TGT,eng,liv,8,1665826292.08,1665826339.523
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,284,BAD,eng,liv,9,1665826340.917,1665826516.014
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,190,TGT,eng,liv,33,1665828259.979,1665828294.471
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,322,TGT,eng,liv,16,1665828294.996,1665828378.739
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,311,TGT,eng,liv,16,1665828379.271,1665828447.491
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,315,TGT,eng,liv,33,1665828448.013,1665828487.355
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,266,TGT,eng,liv,0,1665828487.979,1665828517.83
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,360,TGT,eng,liv,8,1665828518.436,1665828589.17
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,293,TGT,eng,liv,0,1665828589.773,1665828609.981
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,266,TGT,eng,liv,33,1665828610.569,1665828633.973
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,384,TGT,eng,liv,16,1665828634.579,1665828656.91
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,360,TGT,eng,liv,8,1665828657.52,1665828672.464
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,121,TGT,eng,liv,0,1665828673.15,1665828717.606
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,322,TGT,eng,liv,9,1665828718.338,1665828788.597
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,244,TGT,eng,liv,16,1665828789.353,1665828851.241
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,384,TGT,eng,liv,0,1665828851.882,1665828859.797
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,117,BAD,eng,liv,16,1665828860.407,1665828893.399
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,111,TGT,eng,liv,50,1665828894.075,1665828928.449
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,11,TGT,eng,liv,9,1665828929.429,1665828966.8
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,8,BAD,eng,liv,9,1665828967.453,1665829001.758
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,8,TGT,eng,liv,16,1665829002.557,1665829016.699
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,117,BAD,eng,liv,16,1665829017.38,1665829031.907
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,116,BAD,eng,liv,9,1665829032.648,1665829188.383
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,267,TGT,eng,liv,8,1665829189.077,1665829243.59
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,293,TGT,eng,liv,0,1665829244.279,1665829272.917
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,244,TGT,eng,liv,16,1665829273.713,1665829306.557
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,315,TGT,eng,liv,16,1665829307.254,1665829335.619
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,315,TGT,eng,liv,8,1665829336.415,1665829392.491
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,11,TGT,eng,liv,16,1665829393.254,1665829449.071
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,304,TGT,eng,liv,16,1665829449.858,1665829472.827
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,267,TGT,eng,liv,9,1665829473.65,1665829491.67
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,360,TGT,eng,liv,33,1665829492.456,1665829513.898
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,384,TGT,eng,liv,16,1665829514.677,1665829632.009
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,190,TGT,eng,liv,33,1665829632.786,1665829656.459
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,11,TGT,eng,liv,0,1665829657.232,1665829665.525
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,116,BAD,eng,liv,0,1665829667.133,1665829674.321
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,311,BAD,eng,liv,0,1665829675.242,1665829686.775
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,190,TGT,eng,liv,50,1665829687.563,1665829733.393
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,311,TGT,eng,liv,8,1665829734.177,1665829789.007
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,360,TGT,eng,liv,16,1665829790.718,1665829805.331
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,341,TGT,eng,liv,33,1665829806.206,1665829819.638
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,267,TGT,eng,liv,0,1665829820.463,1665829829.875
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,315,TGT,eng,liv,50,1665829830.674,1665829868.698
engliv0d02,generaltest2022.en-liv.hyp.HuaweiTSC.liv.txt,304,TGT,eng,liv,16,1665829869.47,1665829883.924
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,244,BAD,eng,liv,25,1665829884.787,1665829945.138
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,322,BAD,eng,liv,9,1665829946.204,1665829987.48
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,315,TGT,eng,liv,16,1665829988.583,1665830002.126
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,8,TGT,eng,liv,16,1665830003.31,1665830014.305
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,244,TGT,eng,liv,33,1665830015.227,1665830062.055
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,116,TGT,eng,liv,8,1665830063.542,1665830070.622
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,266,TGT,eng,liv,8,1665830071.845,1665830089.269
engliv0d02,generaltest2022.en-liv.hyp.TartuNLP.liv.txt,111,BAD,eng,liv,0,1665830090.244,1665830100.515
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,304,TGT,eng,liv,16,1665830101.441,1665830115.877
engliv0d02,generaltest2022.en-liv.hyp.Liv4ever.liv.txt,116,TGT,eng,liv,0,1665830116.893,1665830124.512
engliv0d02,generaltest2022.en-liv.hyp.NiuTrans.liv.txt,190,TGT,eng,liv,0,1665830125.45,1665830141.779
engliv0d02,generaltest2022.en-liv.hyp.TAL-SJTU.liv.txt,315,BAD,eng,liv,33,1665830142.803,1665830168.979
