personal-school-25	1	3
formal-travelling-5	1	2
personal-school-38	1	1
personal-school-85	1	1
personal-job-10	1	1
formal-school-66	1	1
personal-school-43	1	2
formal-school-72	1	1
formal-job-30	1	7
formal-health-47	1	1
formal-school-183	1	2
personal-general-177	1	1
formal-job-34	1	7
personal-school-22	1	3
news-health-2	1	3
formal-school-200	1	2
personal-general-187	1	1
personal-housing-36	1	1
personal-school-28	1	1
formal-job-45	1	1
other-general-13	1	9
other-job-0	1	4
formal-job-53	1	1
personal-general-173	1	1
personal-travelling-32	1	3
formal-school-120	1	1
formal-school-157	1	2
personal-travelling-23	1	1
formal-school-62	1	1
personal-school-2	1	1
formal-school-35	1	1
personal-general-164	1	2
formal-school-61	1	1
personal-school-56	1	9
personal-job-5	1	4
formal-job-11	1	1
formal-school-1	1	1
news-general-18	1	2
personal-housing-25	1	1
news-war_politics-25	1	1
formal-school-123	1	1
formal-school-39	1	3
personal-general-98	1	1
formal-general-2	1	1
personal-general-86	1	1
formal-health-30	1	2
formal-school-193	1	3
personal-job-11	1	1
personal-general-128	1	2
formal-school-165	1	1
personal-war_politics-28	1	2
formal-school-166	1	3
personal-general-133	1	1
personal-housing-21	1	1
personal-health-38	1	1
personal-health-25	1	1
personal-general-77	1	1
formal-school-174	1	1
formal-school-28	1	10
personal-school-39	1	1
formal-school-105	1	4
formal-school-135	2	12
news-general-10	1	2
personal-health-10	1	1
news-war_politics-30	1	2
formal-school-64	1	7
formal-school-175	1	1
personal-travelling-20	1	1
other-general-1	1	2
news-war_politics-17	1	2
personal-general-111	1	1
personal-school-8	1	1
personal-war_politics-17	1	3
personal-general-197	1	1
formal-health-20	1	4
personal-war_politics-10	1	1
personal-school-15	1	1
personal-housing-43	1	3
formal-school-155	1	1
personal-school-89	1	1
personal-travelling-15	1	1
formal-health-43	1	1
personal-school-98	1	1
personal-school-5	1	1
formal-housing-8	1	4
personal-general-5	1	1
news-war_politics-22	1	9
personal-school-41	1	2
personal-general-121	1	1
personal-general-182	1	1
personal-housing-13	1	3
personal-job-1	1	1
personal-housing-19	1	4
personal-school-26	1	3
personal-war_politics-0	1	2
personal-general-27	1	1
news-general-14	1	3
formal-health-3	1	4
personal-general-131	1	1
formal-job-44	1	1
formal-school-117	1	1
formal-health-17	1	3
formal-school-190	1	1
formal-health-22	1	3
personal-school-74	1	2
personal-housing-53	1	1
formal-health-45	1	1
personal-school-79	1	2
formal-school-9	1	1
formal-school-195	1	6
personal-housing-29	1	2
personal-health-2	1	1
formal-health-40	1	1
personal-general-154	1	1
formal-school-47	1	1
personal-general-174	1	3
formal-job-70	1	9
personal-general-42	1	1
formal-school-153	1	1
personal-housing-10	1	1
personal-general-127	1	1
formal-health+school-0	1	2
news-general-12	1	2
formal-job-66	1	3
personal-war_politics-7	4	14
formal-job-25	1	1
personal-general-129	1	1
personal-travelling-35	1	1
other-job-1	1	6
personal-housing-30	1	1
personal-school-10	1	2
news-war_politics-28	1	3
personal-school-6	1	1
news-war_politics-2	1	3
personal-general-95	1	1
personal-general-33	1	1
formal-general-21	1	1
formal-health-18	1	1
personal-travelling-18	1	2
personal-general-13	1	1
personal-health-26	1	1
personal-school-64	1	2
personal-general-58	1	1
formal-job-72	1	1
formal-school-34	1	1
personal-general-143	1	1
formal-school-84	1	1
personal-general-122	1	1
personal-general-151	1	1
formal-school-199	1	1
formal-job-6	1	1
personal-health+school-1	1	1
news-war_politics-29	1	2
personal-health-32	1	2
formal-health-46	1	1
personal-general-28	1	1
personal-school-83	1	1
formal-general-22	1	1
personal-school-12	1	1
personal-general-203	1	1
news-war_politics-13	1	2
personal-housing-41	1	1
formal-job-80	1	2
personal-travelling-8	1	1
formal-general-5	1	1
personal-general-116	1	1
personal-general-105	1	1
formal-job-79	1	1
formal-school-36	1	6
formal-school-111	1	1
personal-housing-17	1	2
personal-school-50	1	1
personal-health-35	1	1
personal-school-80	1	4
personal-housing-18	1	1
other-job other-job-0	1	2
formal-school-191	1	5
personal-general-192	1	1
personal-school-62	1	2
formal-school-126	1	2
personal-health-11	1	1
personal-school-82	1	1
personal-job-6	1	2
formal-health-8	1	1
personal-general-91	1	1
personal-general-101	1	1
news-war_politics-8	1	1
formal-general-29	1	4
personal-housing-35	1	1
news-health-0	1	4
formal-general-3	1	1
news-general-4	1	1
personal-general-11	1	1
personal-general-10	1	1
personal-general-56	1	1
formal-health-33	1	1
formal-war_politics-1	1	1
personal-health-15	1	1
personal-school-66	1	1
personal-school-87	1	1
formal-school-154	1	1
personal-general-194	1	1
formal-war_politics-0	1	1
formal-job-38	1	1
formal-general-25	1	2
formal-school-143	1	1
formal-school-56	1	2
other-job-2	1	4
personal-health-62	1	1
formal-school-148	1	1
formal-general-4	1	1
formal-school-113	1	1
personal-school-65	1	1
personal-health-9	1	1
formal-school-82	1	1
formal-health-4	1	3
personal-general-200	1	1
personal-school-45	1	1
formal-job-40	1	4
personal-general-16	1	1
personal-general-147	1	1
personal-health-65	1	1
formal-job-56	1	4
personal-housing-20	1	2
news-war_politics-43	1	3
formal-school-30	1	1
formal-housing-13	1	1
formal-school-197	1	2
personal-school-88	1	1
formal-health-36	1	1
personal-health-21	1	1
personal-travelling-25	1	1
personal-travelling-11	1	2
personal-school-61	1	1
personal-war_politics-25	1	3
personal-travelling-5	1	1
other-general-9	1	4
personal-war_politics-24	1	2
personal-health-4	1	1
formal-general-15	1	1
formal-general-9	1	1
formal-housing-11	1	3
formal-school-168	1	2
formal-school-7	1	1
formal-school-4	1	1
formal-school-49	1	5
personal-travelling-34	1	1
personal-general-2	1	1
personal-general-35	1	1
news-war_politics-1	1	2
formal-health-5	1	3
personal-general-109	1	1
formal-school-202	1	2
formal-school-102	1	1
personal-travelling-12	1	1
formal-job-3	1	3
formal-school-16	1	1
personal-school-48	1	1
other-general-11	1	5
formal-school-192	1	1
formal-school-90	1	2
personal-health-63	1	1
formal-school-92	1	2
news-school-0	1	2
personal-general-15	1	1
personal-war_politics-21	1	1
personal-general-134	1	1
personal-general-82	1	1
other-general-0	1	3
formal-school-65	1	3
personal-general-24	1	1
formal-health-44	1	1
formal-school-76	1	1
personal-general-68	1	1
personal-housing-6	6	16
formal-school-42	1	7
news-war_politics-7	1	3
personal-housing-4	1	1
news-war_politics-5	1	1
news-war_politics-6	1	2
personal-health-6	1	1
personal-school-71	1	3
formal-general-23	1	1
personal-travelling-40	1	1
news-general-11	1	3
personal-school-24	1	2
personal-health-50	1	1
personal-general-137	1	1
personal-health-58	1	1
other-war_politics-0	1	4
formal-job-64	1	10
formal-housing-5	1	3
personal-general-195	1	1
formal-school-188	1	1
formal-school-51	1	1
personal-general-142	1	2
personal-housing-42	1	1
personal-general-59	1	1
news-war_politics-33	1	1
personal-health-17	1	3
formal-job-15	1	4
formal-school-58	1	9
