M0923	0.001631008	-3.015271 	100
M0982	0.007997094	-2.501344 	47
M0962	0.006069423	-2.613672 	46
M0638	0.1059665	-1.303872 	16
M0088	0.4813652	-0.04688383 	76
M0815	0.000164532	-3.727038 	96
M1264	0.328129	-0.4547538 	15
M1143	0.7533058	0.6882538 	77
M1302	0.01266255	-2.261913 	134
M0529	0.009760876	-2.777874 	11
M0662	0.8444905	1.07342 	10
M0776	0.3341605	-0.4311064 	49
M1399	0.6089318	0.2892336 	7
M1398	0.6072349	0.2726007 	153
M0152	0.0009433297	-3.170923 	134
M1406	4.801603e-05	-4.138356 	71
M0771	0.3178638	-0.4783926 	32
M0158	0.04835718	-1.711245 	33
M0270	0.1514853	-1.046422 	34
M0950	0.0616593	-1.569787 	47
M0045	0.04421232	-1.779216 	24
M0601	0.1269616	-1.166696 	27
M0067	0.4221003	-0.1966466 	415
M0824	0.004169888	-2.796298 	36
M0550	0.08843799	-1.368328 	55
M1310	0.02015645	-2.082392 	86
M1073	0.9726385	2.248175 	9
M0123	0.3216616	-0.46451 	98
M0600	0.99	1	11
M0553	0.7802121	0.7771021 	75
M1162	0.02739504	-1.983324 	38
M0265	0.007745801	-2.537989 	38
M0651	0.2064227	-0.8267402 	45
M0391	0.6818034	0.4913226 	9
M0212	0.03102282	-1.933631 	33
M1225	0.9043199	1.341496 	27
M0024	0.4666137	-0.08484608 	21
M0892	0.08302162	-1.418422 	32
M0788	3.431147e-06	-4.971179 	56
M0839	0.01831197	-2.50555 	9
M1101	0.5907912	0.2308704 	48
M0893	0.2051214	-0.8313896 	45
M0693	0.3183807	-0.4763842 	36
M1063	0.09441403	-1.343608 	32
M0062	2.505249e-05	-4.414526 	54
M0355	0.4075894	-0.2340332 	219
M1024	0.5815902	0.206319 	152
M0843	0.1043216	-1.344007 	11
M0526	0.2904665	-0.5564424 	42
M1323	0.0004988395	-3.420404 	79
M0286	0.08735262	-1.473517 	10
M0332	7.786945e-07	-4.938975 	220
M1078	0.8250949	0.9929585 	9
M0237	0.213609	-0.8427574 	8
M0183	0.001087227	-3.10991 	182
M0467	0.4247335	-0.1921546 	22
M0248	0.4099827	-0.2280577 	129
M1409	0.8793647	1.196296 	30
M0172	0.001693927	-3.817415 	11
M0345	3.77289e-06	-4.83765 	71
M0813	0.8310776	0.9610075 	180
M0058	0.3809979	-0.3169834 	7
M0829	0.02449134	-2.274731 	10
M0882	0.1585308	-1.008787 	62
M0279	0.6791823	0.4749912 	16
M0858	0.1816672	-0.9252699 	27
M0489	4.21634e-05	-3.996378 	255
M0074	0.3847953	-0.2965514 	23
M1057	0.338906	-0.4168223 	90
M0231	0.9956835	2.700158 	73
M1154	0.02058616	-2.430466 	9
M0812	0.02580506	-2.007961 	40
M0837	0.1613974	-0.9905932 	264
M0452	0.01893356	-2.203191 	24
M0403	0.8771345	1.181172 	35
M0354	0.007398252	-2.480318 	101
M0569	0.1737229	-0.9575765 	26
M0371	0.5	0 	32
M0142	0.5268969	0.0676762 	84
M0773	0.4353775	-0.1697905 	7
M1051	0.05159867	-1.813278 	10
M0955	0.2637682	-0.6330811 	170
M1099	0.003423275	-2.855772 	40
M1004	0.6653587	0.4346512 	18
M0164	0.9264476	1.528884 	16
M1198	0.01804358	-2.12643 	95
M0722	0.0004437435	-3.515398 	56
M0093	5.157013e-05	-4.164436 	60
M1037	0.007036171	-2.502139 	95
M1376	0.1527653	-1.033941 	58
M1280	0.1762855	-0.9706734 	12
M0618	0.5601015	0.151643 	94
M0624	0.7683437	0.7659637 	10
M0501	0.0001233864	-3.890549 	63
M0604	8.880156e-07	-5.639825 	39
M0148	0.4610875	-0.09887543 	22
M0733	0.01763636	-2.160524 	54
M0180	0.7745616	0.8062258 	7
M0388	0.00276161	-2.800836 	235
M0587	0.01094582	-2.361824 	54
M0214	2.001437e-07	-5.354816 	125
M1204	0.001100934	-3.178938 	71
M0230	2.815083e-05	-4.336152 	61
M0842	0.2141264	-0.8027121 	32
M0356	0.016526	-2.514753 	10
M0757	0.0469407	-1.707123 	52
M1387	7.433313e-05	-3.860053 	223
M0744	0.004545823	-2.65608 	110
M0044	0.08227761	-1.4457 	20
M1381	0.249625	-0.6924257 	16
M0459	0.703288	0.5514627 	11
M1056	0.133028	-1.291659 	5
M0285	0.07079363	-1.537404 	19
M0216	0.6622966	0.4345004 	9
M1015	0.4230981	-0.1953772 	37
M1146	0.9318483	1.656053 	9
M0738	0.1429468	-1.171272 	7
M1033	0.67224	0.4691574 	7
M0790	0.005721266	-2.547494 	254
M0988	0.2435176	-0.7020596 	38
M0957	0.2722732	-0.6098814 	54
M0005	0.08909549	-1.381038 	29
M0909	0.3817934	-0.3076985 	13
M0460	0.04469688	-1.727534 	59
M0874	0.2160667	-0.7937686 	40
M0401	0.01233985	-2.451249 	19
M0570	0.4310965	-0.1748297 	37
M0593	0.1571155	-1.031084 	22
M1145	9.474822e-05	-3.887981 	94
M0857	0.105367	-1.258572 	116
M0376	0.3659041	-0.3549426 	9
M0447	0.03766538	-1.80738 	66
M1373	0.0003947667	-4.127596 	17
M0011	0.6143894	0.2922423 	55
M0571	0.07788919	-1.436068 	66
M0444	0.05271474	-1.825075 	9
M0409	0.001838834	-3.060847 	47
M0239	0.8430723	1.060508 	11
M0767	0.06029031	-1.714498 	10
M1201	0.0100276	-2.364326 	98
M0023	3.166035e-17	-10.67995 	79
M0348	0.01003406	-2.398838 	53
M1354	0.006065875	-2.621764 	43
M0139	0.2372717	-0.7313217 	18
M0397	0.002800996	-3.00111 	29
M0646	0.01372642	-2.691029 	9
M0877	0.99	1	9
M1022	0.2339833	-0.7272839 	187
M1177	0.6324655	0.3490638 	10
M0911	0.7727793	0.757248 	33
M1403	0.8711018	1.2 	11
M0284	0.7269209	0.6301689 	9
M0719	0.9978305	3.103739 	29
M0295	0.05645667	-1.683782 	16
M0938	0.01946279	-2.101835 	76
M0673	0.074178	-1.481116 	33
M1405	0.7946951	0.8374358 	25
M1290	0.00943358	-2.580217 	19
M1030	0.8890142	1.340441 	8
M1306	0.5495912	0.1250298 	80
M0852	0.0004339155	-3.615284 	39
M0900	1.558046e-06	-8.640997 	12
M0801	0.006018539	-2.667594 	32
M0764	0.1250471	-1.196441 	16
M1083	6.139485e-05	-5.131868 	16
M0548	0.6147065	0.2938146 	37
M0343	0.000260461	-3.766538 	42
M0194	0.7238198	0.6049639 	20
M0249	0.1153061	-1.236459 	21
M1021	0.4109434	-0.2257489 	95
M0170	2.526918e-07	-5.300415 	126
M0028	0.2136776	-0.7965977 	114
M0089	0.6805317	0.4707289 	94
M0809	0.2601073	-0.6691156 	10
M1217	0.7743787	0.7567138 	89
M0731	0.003305149	-3.069151 	19
M1294	0.00967395	-2.429984 	44
M0484	0.009329033	-2.414817 	64
M0290	0.5277342	0.07027785 	26
M0179	0.167898	-0.9751963 	38
M1320	0.9404239	1.722102 	10
M0195	4.038418e-05	-4.167354 	77
M0206	0.2601709	-0.6556507 	19
M0079	0.02517241	-2.257952 	10
M0951	0.02220126	-2.101476 	30
M0715	0.5185232	0.0471802 	17
M1200	0.3419251	-0.4091996 	61
M0657	0.02469567	-2.037989 	35
M0218	0.3364433	-0.4547334 	5
M0494	0.0001058227	-3.96321 	57
M0653	0.8688404	1.144849 	28
M1071	0.7594876	0.7389995 	9
M0235	0.0001190249	-4.568778 	19
M1188	0.0003775034	-3.437559 	155
M1003	1	1	155
M1191	0.1071689	-1.365549 	8
M1390	0.1196495	-1.189638 	56
M0485	0.5302574	0.07980869 	6
M0752	1	1	6
M0681	0.01371125	-2.318495 	31
M0706	0.7686378	0.7608859 	12
M0775	0.804437	0.8927058 	12
M1298	0.3224035	-0.4698431 	17
M1082	0.1893467	-0.884152 	103
M0821	0.3250128	-0.4614184 	19
M1174	0.9709016	2.261566 	8
M0003	0.6757925	0.4652788 	16
M0468	0.5262957	0.06933752 	6
M0926	0.0001549932	-5.380239 	11
M0890	0.24911	-0.7094118 	9
M0038	0.8747815	1.157686 	81
M0299	0.9467241	1.639815 	58
M1077	0.8669947	1.226341 	7
M0977	0.009522127	-2.446328 	40
M1059	0.1321244	-1.128595 	53
M1151	0.9478955	1.679358 	29
M1307	0.02304	-2.052683 	45
M0804	0.0168138	-2.193135 	45
M0565	0.88795	1.317657 	9
M0108	0.1772014	-0.9369586 	41
M1193	0.6791742	0.4694612 	36
M0739	0.800501	0.8908708 	9
M0546	0.7274025	0.609306 	49
M1270	0.0456248	-1.732753 	39
M1341	0.07360077	-1.585997 	10
M0430	6.217296e-08	-5.859228 	74
M0682	0.1372714	-1.108248 	40
M1164	0.1113641	-1.309739 	10
M0881	0.1776266	-0.9299048 	80
M1234	0.03931527	-1.840523 	24
M1296	0.0005923094	-3.37901 	72
M0777	0.9332787	1.55329 	25
M0691	0.009452755	-2.376018 	136
M0862	0.4832349	-0.04218282 	73
M0487	0.3125399	-0.5148314 	7
M0342	0.1043981	-1.367013 	9
M1089	0.1976914	-0.8685759 	21
M1366	0.2598806	-0.6522397 	28
M0260	0.6510465	0.4008123 	10
M0052	0.1147719	-1.210339 	85
M0041	0.183907	-0.9481523 	10
M1012	0.247294	-0.7013344 	15
M0017	0.207254	-0.8215936 	62
M0475	0.008409934	-2.47709 	49
M0617	3.441599e-05	-5.138701 	19
M0507	0.8966133	1.360478 	10
M0026	0.7458346	0.6817679 	13
M1269	0.289569	-0.5815017 	8
M0690	0.0117083	-2.287578 	168
M1184	6.421952e-06	-4.974454 	41
M0513	0.005410702	-2.645367 	52
M0516	2.748078e-05	-4.322572 	65
M1321	0.009624619	-2.457432 	35
M0000	0.0002242062	-3.714712 	61
M0238	0.004269702	-2.782313 	37
M1070	0.04815639	-1.760431 	18
M1300	0.6249496	0.3234249 	19
M0831	0.7122399	0.5770574 	12
M0865	0.4863504	-0.03448164 	34
M0292	0.02645799	-2.114272 	15
M0004	0.005293392	-3.659418 	7
M0267	0.4564418	-0.1104319 	28
M0333	0.07221726	-1.728693 	6
M1000	0.2947864	-0.5652185 	8
M0714	0.6393828	0.3635944 	16
M0796	0.1258825	-1.235297 	9
M0082	0.1146687	-1.301429 	9
M1293	0.00645839	-2.776938 	18
M1240	0.04822756	-1.706892 	37
M0339	0.8544758	1.141897 	8
M1358	0.09072662	-1.371685 	28
M0985	0.01526879	-2.18428 	147
M0898	0.8950231	1.350105 	10
M0827	0.9254624	1.511309 	18
M0280	1.095379e-05	-4.618978 	59
M1331	0.5753359	0.2000436 	6
M0961	0.18118	-0.920444 	45
M1248	0.702996	0.5389897 	30
M1156	0.01372147	-2.776327 	8
M0572	0.1395424	-1.144466 	11
M0647	0.820129	0.9650313 	10
M0640	0.02561426	-2.00831 	42
M1305	0.002037637	-3.977614 	9
M0186	0.5732494	0.190713 	9
M0121	0.6529028	0.3992041 	20
M0661	0.0003574476	-3.959976 	22
M0984	0.7997367	0.8823758 	10
M0872	0.4602947	-0.0999951 	84
M0530	3.461232e-19	-130.1083 	12
M0450	0.05564154	-1.692133 	16
M0746	0.8408566	1.014309 	32
M0404	0.3872294	-0.2978565 	8
M0033	0.04426734	-1.749278 	38
M1173	0.9085125	1.505217 	7
M1186	0.03055149	-2.014332 	17
M0153	0.02962407	-1.902525 	135
M0365	0.02256072	-2.042899 	66
M1207	0.5179575	0.04629652 	10
M1046	0.2762319	-0.5955638 	136
M0589	0.9821121	2.280138 	18
M0947	0.1300428	-1.167571 	17
M1019	7.190542e-07	-5.361872 	60
M1203	1.661479e-06	-4.990694 	83
M1413	0.9289612	1.484833 	71
M0845	0.02714452	-2.067213 	18
M1155	0.8516348	1.100907 	11
M0897	0.04532966	-1.712867 	80
M0533	0.05716952	-1.610239 	46
M0478	0.01033942	-2.423525 	36
M1247	0.6143105	0.3020661 	8
M0727	0.2113049	-0.8060918 	80
M1262	0.2617605	-0.6713589 	8
M1085	0.07902291	-1.463844 	22
M0198	0.01408005	-2.22197 	121
M0942	0.4841556	-0.0397553 	345
M0398	0.005523768	-2.582662 	117
M0309	0.2537807	-0.6778344 	17
M0278	0.01355027	-2.239203 	114
M0307	0.1564288	-1.038345 	19
M0677	0.01043185	-2.602791 	15
M0366	0.3656196	-0.3458885 	41
M1394	0.06991168	-1.500308 	51
M0709	0.725095	0.6282021 	8
M1090	0.8219698	0.9728225 	10
M0751	0.5459283	0.1165103 	27
M0535	0.9354384	1.691912 	9
M0791	0.4465341	-0.1363369 	19
M1058	0.0002634081	-3.564779 	119
M0694	0.01084821	-2.354146 	64
M0580	0.00422597	-2.684606 	105
M1132	0.0350192	-2.089813 	9
M1223	0.4098214	-0.2382128 	7
M0704	0.3536689	-0.3775417 	52
M0244	0.9646062	1.927566 	18
M0010	0.4124489	-0.2277934 	10
M0878	0.429394	-0.1837416 	9
M0408	0.9128885	1.47535 	10
M0247	0.02436616	-2.801594 	5
M0154	0.4808816	-0.0481351 	63
M0147	0.0827253	-1.4493 	18
M0313	0.09831535	-1.329775 	24
M0086	0.5361003	0.09271187 	12
M0312	0.04326789	-1.900607 	11
M0314	0.2219773	-0.8006512 	10
M0435	0.3811712	-0.3193918 	6
M1274	0.2601393	-0.6486387 	41
M1397	1	1	41
M0175	2.883587e-07	-9.566723 	13
M0959	0.4339968	-0.1682537 	22
M0626	0.01870865	-2.439141 	10
M1285	0.823245	0.9406695 	35
M0317	0.6754281	0.4725696 	9
M0116	0.9298268	1.698416 	7
M0536	0.3768932	-0.3194562 	16
M0696	0.01465572	-2.252764 	45
M0779	0.4032322	-0.2486264 	19
M1176	0.3772497	-0.3206302 	12
M0455	0.0003612281	-4.115274 	18
M1322	0.3643215	-0.3579351 	10
M0566	0.82117	0.9694301 	10
M0159	1.113249e-06	-5.422599 	46
M1001	0.9772004	2.157149 	18
M0477	0.3998374	-0.2553441 	44
M0406	1.525387e-10	-8.439316 	39
M1060	0.2197637	-0.7821716 	35
M0608	0.3975573	-0.2635573 	19
M0899	0.07087114	-1.557171 	15
M0542	0.4451908	-0.1417738 	10
M0502	0.00529454	-2.653732 	52
M0383	0.0003506301	-9.443231 	5
M0375	0.9348505	1.600657 	16
M0118	0.04358793	-2.12298 	6
M0934	0.8509836	1.056847 	35
M0860	0.7445031	0.6924013 	8
M0774	0.8063526	0.9002046 	12
M1319	0.9690063	1.971482 	22
M0539	0.5211461	0.05349073 	30
M0768	0.6560747	0.4058241 	30
M1242	0.4550484	-0.1144308 	20
M0880	0.8140581	0.9397449 	10
M1374	0.7011894	0.5470863 	10
M0654	0.4678547	-0.08095833 	70
M0577	0.2962329	-0.5651396 	7
M0470	0.006583397	-2.583884 	45
M1351	0.7262866	0.6082895 	32
M1209	0.9951474	3.122576 	12
M0070	0.3548127	-0.3821564 	12
M1288	0.1074187	-1.259879 	42
M1356	0.01365118	-2.779895 	8
M0434	0.000385268	-4.969401 	10
M0236	0.3855728	-0.2940523 	26
M0935	0.530774	0.07836582 	18
M0078	0.01311485	-2.274721 	66
M1412	0.7288355	0.6534331 	6
M0181	0.8279122	0.9551798 	50
M0707	0.03572657	-2.07695 	9
M1116	0.007020117	-2.568849 	41
M1158	0.2107475	-0.8110829 	47
M1044	0.3550479	-0.3765766 	23
M0545	0.0006914595	-4.551525 	10
M0327	0.6001529	0.2563552 	27
M0612	0.00810805	-2.462728 	72
M1118	0.03275797	-2.096248 	10
M0250	0.009366204	-2.476736 	33
M1329	1.283855e-05	-4.494425 	74
M1017	0.0009848274	-3.148404 	156
M0161	2.744499e-07	-5.409474 	88
M0990	0.0003044001	-3.536758 	104
M0012	0.09151034	-1.457738 	9
M0930	0.7166876	0.5976143 	9
M1259	0.00164545	-3.224507 	28
M1160	0.6915239	0.5100906 	17
M0735	0.9828156	2.300264 	18
M0227	0.4738431	-0.06586281 	67
M1273	0.07509941	-1.615674 	8
M0986	0.001957091	-3.067364 	40
M0730	0.3153159	-0.4853544 	34
M1061	0.1082261	-1.281002 	19
M0905	0.003111186	-2.90141 	38
M0160	0.2633606	-0.6347967 	126
M1106	0.02667933	-2.076187 	18
M0050	0.2021848	-0.8518741 	21
M0275	0.02037631	-2.108103 	45
M0723	0.6187244	0.3031914 	79
M0559	0.6029184	0.2650433 	18
M0473	0.00967021	-2.783312 	11
M1183	0.2236661	-0.7687788 	35
M0820	0.3374892	-0.4255522 	21
M0620	0.0127578	-2.827004 	8
M1224	0.1255305	-1.165549 	39
M1026	0.7816608	0.7965809 	18
M1205	0.0176326	-2.529822 	9
M0868	0.4926025	-0.01901264 	11
M0056	0.02415761	-2.220593 	12
M1031	0.9274168	1.595045 	10
M0503	0.006220328	-3.113886 	10
M1197	0.09345241	-1.443376 	9
M1187	0.6858863	0.4926327 	19
M0786	0.2479461	-0.6865449 	46
M0769	0.7808725	0.7963435 	16
M0886	0.5966204	0.2482394 	19
M0499	0.007257076	-3.018517 	10
M0209	1	1	10
M1045	0.03777842	-1.861128 	24
M0943	0.2039619	-0.8321637 	77
M1043	0.7704819	0.7735426 	10
M1127	0.0327346	-2.096688 	10
M0644	0.1144131	-1.274282 	12
M0912	0.9811773	2.435436 	10
M0389	0.09668444	-1.324778 	38
M1251	0.001023382	-4.281061 	10
M0492	0.1232352	-1.250449 	9
M0163	0.009121344	-2.877821 	10
M0883	0.2125558	-0.8039054 	53
M0970	0.1446298	-1.083713 	25
M0908	0.8855019	1.290641 	10
M0634	0.1882702	-0.9548151 	7
M0094	0.0002022732	-4.055414 	27
M1097	0.8618641	1.159027 	10
M0213	0.887019	1.256401 	18
M0488	0.0002304809	-3.864651 	36
M1189	0.2264021	-0.7656881 	21
M1181	0.8779183	1.201915 	20
M0263	0.02331486	-2.145701 	18
M0100	0.2465561	-0.7230196 	8
M0823	0.1630637	-1.069124 	7
M0297	0.0002004856	-5.809128 	9
M0373	0.7665215	0.7325276 	56
M1359	0.001426172	-3.032201 	154
M0043	0.9807736	2.382426 	11
M0211	0.6966707	0.5188444 	42
M0665	0.005542621	-2.999099 	13
M0971	0.6966601	0.535782 	9
M1299	0.03249991	-2.186646 	8
M0844	0.1670228	-1.014975 	11
M0416	0.9773302	2.197177 	15
M0983	0.01027816	-2.504969 	22
M0063	0.005324272	-3.070598 	12
M0465	0.005313468	-3.133505 	11
M0870	0.03639636	-1.842702 	41
M1328	0.6192519	0.308749 	17
M0981	1.458736e-07	-7.381609 	22
M1249	0.869699	1.154701 	23
M1281	0.2365049	-0.7329787 	19
M0068	0.06230447	-1.610849 	19
M0352	0.777194	0.8081194 	8
M0370	0.2976735	-0.5352813 	42
M1339	2.258497e-06	-6.598444 	18
M0287	0.02501039	-2.059337 	26
M0357	0.6478895	0.3812788 	67
M0243	0.04487589	-1.968027 	8
M1334	0.2250888	-0.7613414 	49
M1324	0.002155434	-3.088311 	31
M0155	0.6303934	0.344691 	9
M1361	0.9981713	3.338423 	19
M0353	0.03050282	-1.932304 	38
M0092	0.08168123	-1.461047 	17
M1330	0.002374902	-3.021765 	35
M0832	0.4309214	-0.178568 	11
M0838	0.05818985	-1.607802 	38
M0144	0.5134152	0.03469943 	9
M1194	0.256153	-0.6596953 	54
M1144	0.4771242	-0.05775245 	39
M0888	0.2955256	-0.557086 	10
M0836	0.400589	-0.2527295 	75
M1111	0.9916082	2.651635 	18
M0642	0.005951867	-2.72152 	25
M0018	0.09767972	-1.342172 	20
M0613	0.349981	-0.3919543 	18
M1142	0.276911	-0.61494 	10
M0414	0.2622405	-0.6490831 	19
M0104	0.008124777	-2.492928 	48
M0592	2.483144e-08	-6.156074 	67
M0960	0.001783238	-3.689466 	12
M1326	1	1	12
M1276	0.4693658	-0.07966741 	8
M0521	7.070362e-05	-6.297477 	10
M1115	0.1543485	-1.033908 	34
M0998	0.9040717	1.390539 	12
M0049	0.6545606	0.405439 	16
M1040	0.308386	-0.5235198 	8
M0382	0.1024365	-1.512822 	5
M0968	0.05666961	-1.91717 	6
M0165	0.000575948	-3.635202 	28
M0304	3.256317e-08	-18.83978 	9
M0816	0.01113414	-2.414989 	30
M0191	0.8556237	1.097295 	17
M0096	0.0006103209	-4.882401 	9
M0102	0.6674648	0.4448272 	12
M0413	0.0007097756	-3.465075 	36
M0424	1.669717e-06	-9.216696 	11
M1202	0.99	1	11
M1241	0.2196348	-0.7806762 	44
M0178	0.1081109	-1.34269 	9
M1345	0.9730356	2.070672 	18
M1076	0.005888473	-2.771437 	21
M0659	0.2305326	-0.7797839 	8
M0763	0.5618713	0.1607736 	9
M0635	0.870722	1.229634 	8
M1231	0.000442013	-3.561928 	46
M0117	0.2579831	-0.6900253 	7
M0412	0.5896479	0.2419678 	5
M0330	0.951293	1.876597 	9
M0340	0.4385038	-0.1587741 	11
M0989	0.04711813	-1.779034 	17
M1313	0.05216958	-1.806333 	10
M1333	0.3994961	-0.2563114 	42
M1352	0.5462348	0.119466 	10
M0321	2.233328e-07	-12.78953 	10
M0268	0.06558426	-1.747361 	7
